store_id,date,sales
1,2016-05-04,269453.62498972286
1,2016-05-05,298707.5532533237
1,2016-05-06,288773.03461480106
1,2016-05-07,432902.9446274567
1,2016-05-08,426629.07635562256
1,2016-05-09,285446.5367846218
1,2016-05-10,300684.01986208773
1,2016-05-11,292089.4899719146
1,2016-05-12,248088.95046973607
1,2016-05-13,336358.3811608668
1,2016-05-14,421204.1439967671
1,2016-05-15,407394.97739222745
1,2016-05-16,264516.16756595013
1,2016-05-17,334932.0631205569
1,2016-05-18,346116.968428805
1,2016-05-19,344238.20582300064
1,2016-05-20,404641.5400920121
1,2016-05-21,488180.7392026118
1,2016-05-22,462827.6432818208
1,2016-05-23,285798.11746630265
1,2016-05-24,260589.29822403195
1,2016-05-25,296618.1083961005
1,2016-05-26,280994.7682885184
1,2016-05-27,368568.3794967027
1,2016-05-28,508401.325054937
1,2016-05-29,459595.68004563934
1,2016-05-30,281536.1459657775
1,2016-05-31,337069.7537643669
1,2016-06-01,614114.4418573381
1,2016-06-02,314543.00636891625
1,2016-06-03,354754.9375591061
1,2016-06-04,469728.2530556876
1,2016-06-05,468624.82533634297
1,2016-06-06,311999.0063975324
1,2016-06-07,340071.9541944485
1,2016-06-08,397310.6839517473
1,2016-06-09,479763.8802238816
1,2016-06-10,397966.4206498508
1,2016-06-11,413291.1823179598
1,2016-06-12,315996.1564053013
1,2016-06-13,301200.1877652666
1,2016-06-14,324930.5869705239
1,2016-06-15,332435.7198170813
1,2016-06-16,316219.8825686142
1,2016-06-17,347699.79993512004
1,2016-06-18,451804.3594242468
1,2016-06-19,468636.5452203588
1,2016-06-20,335477.2043153242
1,2016-06-21,309651.92030895205
1,2016-06-22,321290.9881030743
1,2016-06-23,301662.1449582633
1,2016-06-24,379428.95660337975
1,2016-06-25,487028.85827678366
1,2016-06-26,486308.96715691
1,2016-06-27,373364.3532955152
1,2016-06-28,366425.0832779551
1,2016-06-29,342618.98738980846
1,2016-06-30,316212.2073197075
1,2016-07-01,398091.407958354
1,2016-07-02,499220.045858469
1,2016-07-03,510082.6135072612
1,2016-07-04,396709.231967119
1,2016-07-05,411031.0276187904
1,2016-07-06,433613.1064362137
1,2016-07-07,464594.1652358703
1,2016-07-08,485321.0230515364
1,2016-07-09,572392.2359514779
1,2016-07-10,546650.9553327067
1,2016-07-11,473049.7176620239
1,2016-07-12,420514.9731922486
1,2016-07-13,441056.98656849033
1,2016-07-14,441875.91916609165
1,2016-07-15,472246.70969462994
1,2016-07-16,477600.13076103135
1,2016-07-17,435458.1128825864
1,2016-07-18,398951.5468660901
1,2016-07-19,392847.0656061384
1,2016-07-20,390705.0565804922
1,2016-07-21,404577.58957503503
1,2016-07-22,385522.88739700895
1,2016-07-23,416245.5415619415
1,2016-07-24,448916.9941537714
1,2016-07-25,376907.88370910566
1,2016-07-26,402887.8270700239
1,2016-07-27,406779.5746675262
1,2016-07-28,402126.4675077025
1,2016-07-29,434790.42859250936
1,2016-07-30,506004.5553867464
1,2016-07-31,487489.16528497817
1,2016-08-01,471517.39629887993
1,2016-08-02,489760.7650934975
1,2016-08-03,502734.07475673954
1,2016-08-04,503529.641433367
1,2016-08-05,497673.6882069966
1,2016-08-06,512198.0742308128
1,2016-08-07,493945.94954484026
1,2016-08-08,455551.71567357
1,2016-08-09,509782.0230963824
1,2016-08-10,460442.508169145
1,2016-08-11,464796.1775594758
1,2016-08-12,479503.06230208767
1,2016-08-13,518912.0394653327
1,2016-08-14,504634.8727766572
1,2016-08-15,432734.7378087451
1,2016-08-16,431440.4200834275
1,2016-08-17,431886.2231722995
1,2016-08-18,436376.017000367
1,2016-08-19,455998.80572885694
1,2016-08-20,498345.7805824842
1,2016-08-21,458043.6046640688
1,2016-08-22,406880.9568099501
1,2016-08-23,407753.233106452
1,2016-08-24,398738.5685745456
1,2016-08-25,379275.350689679
1,2016-08-26,431090.4420562325
1,2016-08-27,498707.5413348722
1,2016-08-28,482188.97915336274
1,2016-08-29,358090.1449612516
1,2016-08-30,311013.4730117165
1,2016-08-31,331132.10733813455
1,2016-09-01,292869.2036263944
1,2016-09-02,341115.52310071274
1,2016-09-03,477908.7690542216
1,2016-09-04,444900.593374129
1,2016-09-05,302832.42169028433
1,2016-09-06,315819.83520609874
1,2016-09-07,323511.34322929353
1,2016-09-08,302211.6876308613
1,2016-09-09,352338.1417479142
1,2016-09-10,461835.90212612506
1,2016-09-11,443422.86483037175
1,2016-09-12,295809.4688079512
1,2016-09-13,318277.2144647932
1,2016-09-14,379302.86063242337
1,2016-09-15,455802.5992557008
1,2016-09-16,457638.2929878215
1,2016-09-17,443490.9872385108
1,2016-09-18,314869.8616721412
1,2016-09-19,309017.17321580806
1,2016-09-20,318427.5860352309
1,2016-09-21,324286.6261620441
1,2016-09-22,318555.1180137103
1,2016-09-23,358880.60946144385
1,2016-09-24,457919.4981460898
1,2016-09-25,477604.1565078313
1,2016-09-26,294716.1134479891
1,2016-09-27,292821.63919494627
1,2016-09-28,332201.22184573126
1,2016-09-29,345581.0024401355
1,2016-09-30,430616.3458280948
1,2016-10-01,551418.1401791568
1,2016-10-02,513651.1486882985
1,2016-10-03,433155.6819600455
1,2016-10-04,448469.3408419652
1,2016-10-05,440371.4265648272
1,2016-10-06,438239.71450396976
1,2016-10-07,410078.626344404
1,2016-10-08,296657.86254056747
1,2016-10-09,309808.4219766094
1,2016-10-10,295680.36539138685
1,2016-10-11,297545.7632378843
1,2016-10-12,302340.7737585358
1,2016-10-13,306973.12739368354
1,2016-10-14,352543.5624775738
1,2016-10-15,504614.4303305307
1,2016-10-16,452280.8500594879
1,2016-10-17,285371.7718339761
1,2016-10-18,304883.2990974657
1,2016-10-19,287507.7119965656
1,2016-10-20,295412.0476796282
1,2016-10-21,341667.11778313224
1,2016-10-22,472212.5780215891
1,2016-10-23,461175.72970192536
1,2016-10-24,283444.1596462931
1,2016-10-25,294141.79817007674
1,2016-10-26,294382.3074744851
1,2016-10-27,295633.1433430938
1,2016-10-28,343573.7461891362
1,2016-10-29,464727.6919550573
1,2016-10-30,447119.0621117561
1,2016-10-31,279187.69267699786
1,2016-11-01,293195.39821699884
1,2016-11-02,299140.36155303125
1,2016-11-03,295318.48766396416
1,2016-11-04,311549.0792351539
1,2016-11-05,427866.7381235712
1,2016-11-06,416082.4318929446
1,2016-11-07,275485.6514483322
1,2016-11-08,298708.2979405412
1,2016-11-09,307341.7718026222
1,2016-11-10,297224.1992603167
1,2016-11-11,378933.8152162382
1,2016-11-12,446393.30299551936
1,2016-11-13,428658.9973814052
1,2016-11-14,259961.3702488468
1,2016-11-15,275963.7726211915
1,2016-11-16,287233.3145283353
1,2016-11-17,279352.8905310295
1,2016-11-18,334073.4805432328
1,2016-11-19,425520.4656525527
1,2016-11-20,435301.7484726524
1,2016-11-21,263986.499737664
1,2016-11-22,269506.6140437202
1,2016-11-23,276599.15499513503
1,2016-11-24,275151.026279495
1,2016-11-25,326969.353875112
1,2016-11-26,446445.90034358704
1,2016-11-27,429667.4201155129
1,2016-11-28,268274.7000924853
1,2016-11-29,276665.43122107105
1,2016-11-30,271609.6097757913
1,2016-12-01,273810.29717807664
1,2016-12-02,323379.56259493623
1,2016-12-03,436982.9816064264
1,2016-12-04,422999.0044825502
1,2016-12-05,266861.8897160584
1,2016-12-06,274355.23375931435
1,2016-12-07,270041.85837634525
1,2016-12-08,269800.04520962725
1,2016-12-09,320195.8733255583
1,2016-12-10,464145.8363380979
1,2016-12-11,426783.79018238303
1,2016-12-12,279222.8176699701
1,2016-12-13,271947.910409208
1,2016-12-14,276609.67833532766
1,2016-12-15,283671.5871031496
1,2016-12-16,328047.0325813181
1,2016-12-17,449832.78913774143
1,2016-12-18,438216.73626397096
1,2016-12-19,282902.4748118018
1,2016-12-20,296869.0522399164
1,2016-12-21,276950.1848560136
1,2016-12-22,294670.77427052724
1,2016-12-23,358915.6097894732
1,2016-12-24,518251.6227249243
1,2016-12-25,523414.98810894525
1,2016-12-26,307366.9438827639
1,2016-12-27,318730.90826315375
1,2016-12-28,322605.60053776903
1,2016-12-29,339876.0058472292
1,2016-12-30,412107.3718867048
1,2016-12-31,534198.037267748
1,2017-01-01,482300.04457983567
1,2017-01-02,438820.23376532434
1,2017-01-03,342922.94625147176
1,2017-01-04,357446.349829421
1,2017-01-05,370443.1678663994
1,2017-01-06,403281.6283664972
1,2017-01-07,457358.1444744078
1,2017-01-08,438547.39220232295
1,2017-01-09,371034.09458917263
1,2017-01-10,375125.7180461422
1,2017-01-11,379425.41821516247
1,2017-01-12,383567.51019061694
1,2017-01-13,404948.96811888495
1,2017-01-14,459218.6989317805
1,2017-01-15,466460.6053131306
1,2017-01-16,421624.2155154257
1,2017-01-17,425390.39821323246
1,2017-01-18,425495.0230781213
1,2017-01-19,438219.4364135327
1,2017-01-20,425097.6371762493
1,2017-01-21,502593.0650257589
1,2017-01-22,488747.0267719881
1,2017-01-23,496010.2575822972
1,2017-01-24,527172.6688744054
1,2017-01-25,563557.8021196619
1,2017-01-26,584694.3356482249
1,2017-01-27,256209.012393094
1,2017-01-28,440929.014239988
1,2017-01-29,546170.0827373221
1,2017-01-30,579964.7790140592
1,2017-01-31,598319.4228747776
1,2017-02-01,562963.6613487018
1,2017-02-02,578371.0872304621
1,2017-02-03,513371.4255371465
1,2017-02-04,510863.677831428
1,2017-02-05,497286.73257081385
1,2017-02-06,454042.8256528527
1,2017-02-07,441229.6607469461
1,2017-02-08,425020.2447132157
1,2017-02-09,409211.2936640759
1,2017-02-10,423013.4252771928
1,2017-02-11,417371.4393743707
1,2017-02-12,438323.3886627141
1,2017-02-13,412296.9723473224
1,2017-02-14,541100.1066747409
1,2017-02-15,410551.094008324
1,2017-02-16,390166.3241245078
1,2017-02-17,391686.2904352141
1,2017-02-18,457017.9676731117
1,2017-02-19,414446.6458385503
1,2017-02-20,364480.7523449527
1,2017-02-21,355041.255273078
1,2017-02-22,356294.5774163059
1,2017-02-23,360622.2942339208
1,2017-02-24,427536.2675047938
1,2017-02-25,488290.1087064619
1,2017-02-26,509624.8352042412
1,2017-02-27,372494.3100246743
1,2017-02-28,405626.29436003393
1,2017-03-01,342962.55629183154
1,2017-03-02,340758.74517668295
1,2017-03-03,340690.74830900406
1,2017-03-04,476428.31143961695
1,2017-03-05,461101.69763548224
1,2017-03-06,283324.6487199419
1,2017-03-07,291603.04953123
1,2017-03-08,381248.6535346207
1,2017-03-09,283677.7367130796
1,2017-03-10,335049.9510821092
1,2017-03-11,476980.7268495368
1,2017-03-12,440939.14469083975
1,2017-03-13,281557.51404870884
1,2017-03-14,311659.3937374364
1,2017-03-15,328428.6704976048
1,2017-03-16,328566.94509062025
1,2017-03-17,373709.4420019229
1,2017-03-18,524825.0275665257
1,2017-03-19,504900.79122277466
1,2017-03-20,295337.9145372196
1,2017-03-21,333355.8964584483
1,2017-03-22,323141.71388060483
1,2017-03-23,319733.78705245856
1,2017-03-24,416434.8371912271
1,2017-03-25,566553.7421155939
1,2017-03-26,541979.87804326
1,2017-03-27,338342.6230205922
1,2017-03-28,363927.2703308962
1,2017-03-29,346876.18126727024
1,2017-03-30,354657.26357656374
1,2017-03-31,388455.6857967485
1,2017-04-01,423369.0742161101
1,2017-04-02,558902.9067805691
1,2017-04-03,567733.4042970769
1,2017-04-04,555308.7677553026
1,2017-04-05,361215.0523519492
1,2017-04-06,344216.95036532776
1,2017-04-07,392339.3075382831
1,2017-04-08,495218.3950059172
1,2017-04-09,499559.9695525653
1,2017-04-10,312163.69050998264
1,2017-04-11,322611.83949077287
1,2017-04-12,309909.0692007086
1,2017-04-13,326555.66059083515
1,2017-04-14,425059.10221203393
1,2017-04-15,586946.2590664163
1,2017-04-16,542451.6606199323
1,2017-04-17,292790.4982216269
1,2017-04-18,330966.69362253364
1,2017-04-19,338799.5881185885
1,2017-04-20,329667.72316831973
1,2017-04-21,401859.0775877026
1,2017-04-22,576549.8107889837
1,2017-04-23,514957.9482682404
1,2017-04-24,300465.10654793814
1,2017-04-25,321002.84239839646
1,2017-04-26,323881.88704186503
1,2017-04-27,351000.8889117408
1,2017-04-28,465229.784782435
1,2017-04-29,607255.61283122
1,2017-04-30,607583.8039419067
1,2017-05-01,662659.9004793465
1,2017-05-02,415019.42621437926
1,2017-05-03,381244.0439229064
1,2017-05-04,328343.63510618155
1,2017-05-05,395178.36877776927
1,2017-05-06,473088.0539889292
1,2017-05-07,555141.2049432378
1,2017-05-08,402843.8871144027
1,2017-05-09,455863.00775529
1,2017-05-10,423052.479242117
1,2017-05-11,420913.2180766131
1,2017-05-12,441623.1993398952
1,2017-05-13,584978.854371298
1,2017-05-14,550325.6877305182
1,2017-05-15,367912.8114241531
1,2017-05-16,408622.703561342
1,2017-05-17,413085.0492944184
1,2017-05-18,432825.73481925885
1,2017-05-19,461049.3911441378
1,2017-05-20,647451.6148652764
1,2017-05-21,549732.101558442
1,2017-05-22,317352.85580410017
1,2017-05-23,366211.35380583006
1,2017-05-24,346851.4387019262
1,2017-05-25,385433.29907016136
1,2017-05-26,428804.3171930825
1,2017-05-27,533402.5134685477
1,2017-05-28,615774.4099429237
1,2017-05-29,594200.9836558187
1,2017-05-30,583033.3362697472
1,2017-05-31,366604.62779021886
1,2017-06-01,653571.2870662295
1,2017-06-02,387145.3048347813
1,2017-06-03,516911.6317664826
1,2017-06-04,532664.0910278392
1,2017-06-05,433969.6160404912
1,2017-06-06,414388.9394103073
1,2017-06-07,428812.2785195646
1,2017-06-08,434389.3749518858
1,2017-06-09,429179.9509888909
1,2017-06-10,593600.6539101017
1,2017-06-11,607447.6214607665
1,2017-06-12,429837.0524792197
1,2017-06-13,468539.6393227323
1,2017-06-14,451193.9092770919
1,2017-06-15,457628.398695723
1,2017-06-16,572185.1897294174
1,2017-06-17,663629.7215096357
1,2017-06-18,616598.8592027838
1,2017-06-19,403630.90891904914
1,2017-06-20,406196.0336051208
1,2017-06-21,413897.1305316145
1,2017-06-22,468920.4605615069
1,2017-06-23,563562.3794921124
1,2017-06-24,714548.5960623474
1,2017-06-25,685951.8512571811
1,2017-06-26,491542.8154940163
1,2017-06-27,508574.9830920072
1,2017-06-28,507530.6995552518
1,2017-06-29,505481.8962800886
1,2017-06-30,540228.2591184656
1,2017-07-01,661034.0999122651
1,2017-07-02,636694.0383135718
1,2017-07-03,507974.184454351
1,2017-07-04,553252.0914832647
